,video_id,root_dir,narration_id,narration,narration_timestamp,start_frame,end_frame,verb_class,noun_class
23252,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_33,take potatoes,00:02:08.903,6346,6521,0,30
23253,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_34,close cupboard,00:02:10.405,6421,6746,4,3
23254,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_35,throw away plastic package,00:02:14.902,6646,6946,13,26
23255,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_36,put potato,00:02:18.904,6846,7058,1,30
23256,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_37,open drawer,00:02:21.152,6958,7096,3,8
23257,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_38,take peeler,00:02:21.905,6996,7483,0,87
23258,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_39,put peeler,00:02:29.656,7383,7746,1,87
23259,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_40,close drawer,00:02:34.904,7646,7808,4,8
23260,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_41,open drawer,00:02:36.154,7708,8021,3,8
23261,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_42,open drawer,00:02:40.406,7921,8058,3,8
23262,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_43,close drawer,00:02:41.155,7958,8183,4,8
23263,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_44,put knife,00:02:43.656,8083,8321,1,4
23264,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_45,take peeler,00:02:46.403,8221,8396,0,87
23265,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_46,take potato,00:02:47.906,8296,8533,0,30
23266,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_47,peel potato,00:02:50.657,8433,9208,19,30
23267,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_48,peel potato,00:03:04.158,9108,9759,19,30
23268,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_49,peel potato,00:03:15.160,9659,10646,19,30
23269,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_50,put potato,00:03:32.906,10546,10696,1,30
23270,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_51,take carrot,00:03:33.905,10596,10796,0,41
23271,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_52,peel carrot,00:03:35.906,10696,11221,19,41
23272,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_53,peel carrot,00:03:44.403,11121,11708,19,41
23273,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_54,put carrot,00:03:54.152,11608,11758,1,41
23274,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_55,take carrot,00:03:55.153,11658,11846,0,41
23275,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_56,peel carrot,00:03:56.902,11746,12246,19,41
23276,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_57,peel carrot,00:04:04.905,12146,12758,19,41
23277,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_58,put carrot,00:04:15.154,12658,12908,1,41
23278,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_59,turn on tap,00:04:18.158,12808,12983,6,0
23279,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_60,rinse peeler,00:04:19.659,12883,13096,2,87
23280,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_61,take sponge,00:04:21.904,12996,13146,0,9
23281,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_62,wash peeler,00:04:22.902,13046,13308,2,87
23282,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_63,put sponge,00:04:26.154,13208,13334,1,9
23283,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_64,rinse peeler,00:04:26.660,13234,13533,2,87
23284,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_65,turn off tap,00:04:30.656,13433,13558,8,0
23285,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_66,put peeler,00:04:31.151,13458,13746,1,87
23286,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_67,take rubbish,00:04:34.905,13646,14296,0,54
23287,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_68,throw rubbish,00:04:45.908,14196,14571,13,54
23288,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_69,take sponge,00:04:51.405,14471,14633,0,9
23289,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_70,wipe counter,00:04:52.654,14533,14858,2,42
23290,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_71,put sponge,00:04:57.153,14758,15096,1,9
23291,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_72,take knife,00:05:01.906,14996,15171,0,4
23292,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_73,clean carrot,00:05:03.404,15071,15383,2,41
23293,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_74,clean carrot,00:05:07.656,15283,15583,2,41
23294,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_75,take rubbish,00:05:11.655,15483,15683,0,54
23295,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_76,put rubbish,00:05:13.654,15583,15971,1,54
23296,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_77,put knife,00:05:19.408,15871,16309,1,4
23297,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_78,peel garlic,00:05:26.160,16209,17058,19,51
23298,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_79,peel garlic,00:05:41.153,16958,17483,19,51
23299,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_80,peel garlic,00:05:49.653,17383,18158,19,51
23300,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_81,put garlic,00:06:03.154,18058,18233,1,51
23301,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_82,cut garlic,00:06:04.656,18133,18783,7,51
23302,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_83,clean onion,00:06:15.655,18683,19521,2,16
23303,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_84,peel onion,00:06:30.404,19421,20033,19,16
23304,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_85,peel onion,00:06:40.659,19933,20533,19,16
23305,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_86,peel onion,00:06:50.656,20433,21458,19,16
23306,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_87,put onion,00:07:09.155,21358,21683,1,16
23307,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_88,take rubbish,00:07:13.655,21583,22196,0,54
23308,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_89,throw rubbish,00:07:23.907,22096,22758,13,54
23309,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_90,take sponge,00:07:35.153,22658,22846,0,9
23310,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_91,wipe counter,00:07:36.906,22746,23058,2,42
23311,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_92,put sponge,00:07:41.154,22958,23158,1,9
23312,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_93,take rubbish from sink,00:07:43.159,23058,23371,0,54
23313,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_94,throw rubbish,00:07:47.409,23271,25021,13,54
23314,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_95,turn on tap,00:08:20.408,24921,25096,6,0
23315,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_96,wash hands,00:08:21.909,24996,26108,2,11
23316,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_97,turn off tap,00:08:42.154,26008,26296,8,0
23317,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_98,wipe hands,00:08:45.905,26196,26533,2,11
23318,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_99,open cupboard,00:08:50.656,26433,26833,3,3
23319,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_100,take plate,00:08:56.658,26733,26983,0,2
23320,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_101,put plate,00:08:59.656,26883,27083,1,2
23321,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_102,chop carrot,00:09:01.655,26983,28996,7,41
23322,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_103,put carrot in plate,00:09:39.902,28896,29383,5,41
23323,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_104,chop carrot,00:09:47.658,29283,31058,7,41
23324,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_105,put carrot in plate,00:10:21.157,30958,31233,5,41
23325,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_106,take carrot,00:10:24.654,31133,31258,0,41
23326,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_107,put carrot in plate,00:10:25.157,31158,31408,5,41
23327,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_108,cut potato,00:10:28.154,31308,32146,7,30
23328,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_109,cut potato,00:10:42.910,32046,33034,7,30
23329,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_110,cut potato,00:11:00.676,32934,33284,7,30
23330,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_111,put potato in plate,00:11:05.667,33184,33834,5,30
23331,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_112,cut potato,00:11:16.660,33734,34421,7,30
23332,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_113,cut potato,00:11:28.412,34321,34809,7,30
23333,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_114,put potato in plate,00:11:36.168,34709,35134,5,30
23334,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_115,chop onion,00:11:42.666,35034,35633,7,16
23335,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_116,chop onion,00:11:52.659,35533,35934,7,16
23336,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_117,chop onion,00:11:58.667,35834,36521,7,16
23337,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_118,chop onion,00:12:10.414,36421,37009,7,16
23338,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_119,chop onion,00:12:20.165,36909,37859,7,16
23339,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_120,put onion in plate,00:12:37.166,37759,38209,5,16
23340,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_121,put onion in plate,00:12:44.164,38109,38709,5,16
23341,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_122,take plate,00:12:54.165,38609,38959,0,2
23342,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_123,open cupboard,00:12:59.165,38859,39084,3,3
23343,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_124,take oil,00:13:01.665,38984,39208,0,31
23344,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_125,put oil,00:13:04.153,39108,39383,1,31
23345,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_126,take pepper,00:13:07.654,39283,39421,0,37
23346,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_127,put pepper,00:13:08.403,39321,39559,1,37
23347,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_128,take paprika,00:13:11.166,39459,39584,0,206
23348,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_129,put paprika,00:13:11.663,39484,39909,1,206
23349,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_130,take salt,00:13:18.161,39809,39971,0,38
23350,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_131,put salt,00:13:19.410,39871,40058,1,38
23351,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_132,take chopped tomatoes tin,00:13:21.154,39958,40246,0,61
23352,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_133,put chopped tomatoes tin,00:13:24.903,40146,40308,1,61
23353,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_134,take stuff,00:13:26.157,40208,40446,0,21
23354,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_135,put stuff,00:13:28.905,40346,40633,1,21
23355,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_136,take oil,00:13:32.656,40533,40771,0,31
23356,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_137,put oil,00:13:35.402,40671,40958,1,31
23357,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_138,open paprika package,00:13:39.154,40858,41496,3,26
23358,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_139,throw away plastic,00:13:49.907,41396,41658,13,26
23359,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_140,open oil,00:13:53.157,41558,42171,3,31
23360,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_141,throw away plastic,00:14:03.404,42071,42283,13,26
23361,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_142,open freezer,00:14:05.654,42183,42371,3,113
23362,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_143,open drawer,00:14:07.406,42271,42571,3,8
23363,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_144,take green beans,00:14:11.403,42471,42583,0,185
23364,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_145,close drawer,00:14:11.654,42483,42633,4,8
23365,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_146,close freezer,00:14:12.656,42533,42733,4,113
23366,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_147,put green beans,00:14:14.656,42633,43233,1,185
23367,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_148,open oil,00:14:24.657,43133,43296,3,31
23368,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_149,pour oil in pot,00:14:25.905,43196,44133,9,31
23369,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_150,throw oil bottle,00:14:42.655,44033,44333,13,15
23370,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_151,open oil,00:14:46.652,44233,44383,3,31
23371,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_152,pour oil in pot,00:14:47.653,44283,44583,9,31
23372,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_153,close oil,00:14:51.657,44483,44683,4,31
23373,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_154,turn on hob,00:14:53.655,44583,45021,6,24
23374,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_155,open drawer,00:15:00.408,44921,45083,3,8
23375,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_156,take spatula,00:15:01.659,44983,45196,0,20
23376,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_157,put spatula,00:15:03.906,45096,45346,1,20
23377,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_158,take tupperware,00:15:06.905,45246,45458,0,23
23378,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_159,put tupperware,00:15:09.155,45358,45908,1,23
23379,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_160,check oil temperature,00:15:18.158,45808,46621,24,65
23380,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_161,check oil temperature,00:15:32.406,46521,46946,24,65
23381,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_162,take vegetable,00:15:38.907,46846,46971,0,94
23382,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_163,pour vegetable in pot,00:15:39.405,46871,47096,9,94
23383,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_164,put plate,00:15:41.906,46996,47208,1,2
23384,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_165,take spatula,00:15:44.157,47108,47321,0,20
23385,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_166,stir vegetable,00:15:46.405,47221,47508,10,94
23386,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_167,adjust temperature,00:15:50.158,47408,47758,17,65
23387,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_168,stir vegetable,00:15:55.158,47658,48333,10,94
23388,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_169,take green beans,00:16:06.656,48233,48446,0,185
23389,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_170,pour green beans in pot,00:16:08.904,48346,48771,9,185
23390,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_171,throw away green beans package,00:16:15.409,48671,48971,13,26
23391,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_172,open drawer,00:16:19.407,48871,49096,3,8
23392,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_173,take cup,00:16:21.906,48996,49183,0,13
23393,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_174,close drawer,00:16:23.655,49083,49258,4,8
23394,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_175,put cup,00:16:25.156,49158,49396,1,13
23395,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_176,take kettle,00:16:27.908,49296,49496,0,44
23396,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_177,fill kettle with water,00:16:29.909,49396,49671,26,44
23397,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_178,turn off tap,00:16:33.408,49571,49758,8,0
23398,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_179,put kettle,00:16:35.157,49658,49983,1,44
23399,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_180,take spatula,00:16:39.658,49883,50021,0,20
23400,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_181,stir vegetables,00:16:40.408,49921,51133,10,94
23401,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_182,stir vegetables,00:17:02.658,51033,52346,10,94
23402,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_183,put spatula,00:17:26.904,52246,52471,1,20
23403,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_184,take oven glove,00:17:29.403,52371,52671,0,60
23404,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_185,shake pot,00:17:33.403,52571,52858,15,29
23405,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_186,put oven glove,00:17:37.157,52758,53596,1,60
23406,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_187,take oven glove,00:17:51.904,53496,53708,0,60
23407,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_188,take spatula,00:17:54.155,53608,53846,0,20
23408,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_189,stir vegetables,00:17:56.903,53746,54908,10,94
23409,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_190,stir vegetables,00:18:18.156,54808,55383,10,94
23410,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_191,put oven glove,00:18:27.653,55283,55458,1,60
23411,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_192,put spatula,00:18:29.155,55358,55608,1,20
23412,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_193,chop garlic,00:18:32.157,55508,56696,7,51
23413,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_194,chop garlic,00:18:53.907,56596,57458,7,51
23414,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_195,chop garlic,00:19:09.156,57358,58146,7,51
23415,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_196,chop garlic,00:19:22.902,58046,58708,7,51
23416,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_197,put knife,00:19:34.157,58608,58808,1,4
23417,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_198,take chopping board,00:19:36.154,58708,59096,0,18
23418,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_199,take spatula,00:19:41.905,58996,59183,0,20
23419,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_200,take oven glove,00:19:43.654,59083,59396,0,60
23420,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_201,move chopping board,00:19:47.905,59296,59496,11,18
23421,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_202,wear oven glove,00:19:49.904,59396,59621,68,60
23422,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_203,stir vegetables,00:19:52.408,59521,61021,10,94
23423,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_204,stir vegetables,00:20:20.403,60921,62321,10,94
23424,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_205,put oven glove,00:20:46.406,62221,62358,1,60
23425,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_206,put spatula,00:20:47.155,62258,62533,1,20
23426,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_207,put oven glove,00:20:50.654,62433,62758,1,60
23427,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_208,throw rubbish,00:20:55.156,62658,62984,13,54
23428,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_209,turn on tap,00:20:59.665,62884,63034,6,0
23429,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_210,rinse plate,00:21:00.663,62934,63259,2,2
23430,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_211,wash plate,00:21:05.167,63159,63534,2,2
23431,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_212,put sponge,00:21:10.665,63434,63584,1,9
23432,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_213,rinse plate,00:21:11.662,63484,63909,2,2
23433,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_214,put plate,00:21:18.167,63809,63934,1,2
23434,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_215,turn off tap,00:21:18.664,63834,64159,8,0
23435,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_216,wipe hands,00:21:23.168,64059,64234,2,11
23436,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_217,take knife,00:21:24.669,64134,64334,0,4
23437,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_218,put knife,00:21:26.662,64234,64446,1,4
23438,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_219,take spatula,00:21:28.909,64346,64534,0,20
23439,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_220,stir vegetables,00:21:30.660,64434,65384,10,94
23440,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_221,pour garlic in pot,00:21:47.669,65284,65859,9,51
23441,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_222,put chopping board,00:21:57.166,65759,65933,1,18
23442,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_223,take oven glove,00:21:58.651,65833,66021,0,60
23443,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_224,wear oven glove,00:22:00.402,65921,66133,68,60
23444,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_225,stir vegetables,00:22:02.656,66033,66883,10,94
23445,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_226,stir vegetables,00:22:17.658,66783,67858,10,94
23446,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_227,put oven glove,00:22:37.158,67758,67908,1,60
23447,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_228,put spatula,00:22:38.156,67808,68058,1,20
23448,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_229,open chopped tomatoes tin,00:22:41.159,67958,69046,3,61
23449,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_230,wear oven glove,00:23:00.908,68946,69121,68,60
23450,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_231,stir vegetables,00:23:02.407,69021,70708,10,94
23451,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_232,put oven glove,00:23:34.159,70608,70771,1,60
23452,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_233,put spatula,00:23:35.408,70671,72284,1,20
23453,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_234,stir vegetables,00:24:05.668,72184,73184,10,94
23454,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_235,put oven glove,00:24:23.663,73084,73246,1,60
23455,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_236,put spatula,00:24:24.911,73146,73984,1,20
23456,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_237,take spatula,00:24:39.665,73884,74059,0,20
23457,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_238,wear oven glove,00:24:41.165,73959,74109,68,60
23458,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_239,stir vegetables,00:24:42.166,74009,74909,10,94
23459,P28_103,../2g1n6qdydwa9u22shpxqzp0t8m/P28,P28_103_240,put oven glove,00:24:58.163,74809,75209,1,60
